image_file,image_id,image_size,class,embedding_file,embedding_method,embedding_dimension,time_delay,ordinal_pattern,ordinal_probability
./img/128/orange_peel/00492.png,492,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00492.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28598462 0.12916616 0.13148578 0.13887193 0.14119155 0.17329996]
./img/128/orange_peel/00493.png,493,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00493.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.32297644 0.11549261 0.11549261 0.13679648 0.13685753 0.17238432]
./img/128/orange_peel/00494.png,494,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00494.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.29916982 0.11762911 0.11769015 0.13319497 0.13331706 0.1989989 ]
./img/128/orange_peel/00495.png,495,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00495.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28592357 0.13032597 0.1296545  0.13697961 0.13630814 0.1808082 ]
./img/128/orange_peel/00496.png,496,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00496.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.29294347 0.12068124 0.11500427 0.13435478 0.12873886 0.20827738]
./img/128/orange_peel/00497.png,497,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00497.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.29581248 0.12232939 0.11677451 0.1399707  0.13447686 0.19063606]
./img/128/orange_peel/00498.png,498,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00498.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.26901477 0.12934929 0.12886094 0.13276767 0.13227933 0.20772799]
./img/128/orange_peel/00499.png,499,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00499.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.29703333 0.1292272  0.12409962 0.14131364 0.13618606 0.17214015]
./img/128/orange_peel/00500.png,500,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00500.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2935539  0.12599194 0.12342815 0.14076425 0.13813942 0.17812233]
./img/128/orange_peel/00501.png,501,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00501.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.26944207 0.13026492 0.13203516 0.13728482 0.13905506 0.19191796]
./img/128/orange_peel/00502.png,502,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00502.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28848736 0.12556464 0.12031498 0.14003174 0.13478208 0.19081919]
./img/128/orange_peel/00503.png,503,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00503.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.27432548 0.1300818  0.12269564 0.13899402 0.13154682 0.20235624]
./img/128/orange_peel/00504.png,504,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00504.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.27432548 0.12788426 0.12666341 0.13789525 0.1366744  0.1965572 ]
./img/128/orange_peel/00505.png,505,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00505.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2543035  0.13655231 0.13264559 0.14296179 0.13905506 0.19448175]
./img/128/orange_peel/00506.png,506,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00506.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.26352094 0.13264559 0.1263582  0.14735686 0.14106947 0.18904896]
./img/128/orange_peel/00507.png,507,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00507.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.26083506 0.13160786 0.1283726  0.14375534 0.14052008 0.19490905]
./img/128/orange_peel/00508.png,508,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00508.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.27121231 0.13447686 0.13374435 0.14363326 0.1428397  0.17409352]
./img/128/orange_peel/00509.png,509,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00509.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.27432548 0.1338054  0.13264559 0.14076425 0.1395434  0.17891588]
./img/128/orange_peel/00510.png,510,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00510.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.26223904 0.13362227 0.13404957 0.1436943  0.1441216  0.18227323]
./img/128/orange_peel/00511.png,511,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00511.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.26046881 0.13502625 0.13343914 0.143267   0.14167989 0.18611891]
./img/128/orange_peel/00512.png,512,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00512.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24301062 0.13771212 0.13887193 0.13905506 0.14027591 0.20107435]
./img/128/orange_peel/00513.png,513,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00513.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25863753 0.13459895 0.13093639 0.14375534 0.14015383 0.19191796]
./img/128/orange_peel/00514.png,514,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00514.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25149554 0.1366744  0.13124161 0.14619705 0.14070321 0.19368819]
./img/128/orange_peel/00515.png,515,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00515.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24447564 0.13917715 0.13807838 0.14424368 0.14314492 0.19088023]
./img/128/orange_peel/00516.png,516,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00516.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24880967 0.13649127 0.13545355 0.14302283 0.14198511 0.19423758]
./img/128/orange_peel/00517.png,517,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00517.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25814919 0.1362471  0.13923819 0.14345013 0.14638017 0.17653522]
./img/128/orange_peel/00518.png,518,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00518.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.26437553 0.13203516 0.13350018 0.14467098 0.146136   0.17928214]
./img/128/orange_peel/00519.png,519,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00519.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24313271 0.13978757 0.13740691 0.14735686 0.14497619 0.18733976]
./img/128/orange_peel/00520.png,520,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00520.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25424246 0.13899402 0.13655231 0.14686851 0.14436577 0.17897693]
./img/128/orange_peel/00521.png,521,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00521.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23214504 0.14357221 0.14296179 0.14625809 0.1457087  0.18935417]
./img/128/orange_peel/00522.png,522,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00522.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24539128 0.13728482 0.13771212 0.14204615 0.14247345 0.19509217]
./img/128/orange_peel/00523.png,523,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00523.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23611281 0.14161885 0.14363326 0.14467098 0.14668539 0.18727872]
./img/128/orange_peel/00524.png,524,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00524.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23544134 0.14491515 0.13972653 0.15022586 0.14497619 0.18471493]
./img/128/orange_peel/00525.png,525,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00525.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24325479 0.13789525 0.13948236 0.1428397  0.14442681 0.19210109]
./img/128/orange_peel/00526.png,526,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00526.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25729459 0.13728482 0.1358198  0.14924918 0.14772311 0.17262849]
./img/128/orange_peel/00527.png,527,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00527.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25937004 0.13270663 0.13227933 0.14912709 0.14876084 0.17775607]
./img/128/orange_peel/00528.png,528,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00528.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2419729  0.13630814 0.13520938 0.14680747 0.14576975 0.19393236]
./img/128/orange_peel/00529.png,529,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00529.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24783299 0.13929923 0.1395434  0.14839458 0.14857771 0.17635209]
./img/128/orange_peel/00530.png,530,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00530.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22579661 0.14564766 0.14607496 0.14815041 0.14863875 0.18569161]
./img/128/orange_peel/00531.png,531,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00531.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24136247 0.137529   0.13948236 0.14357221 0.14558662 0.19246734]
./img/128/orange_peel/00532.png,532,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00532.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22915395 0.14674643 0.14338909 0.15187401 0.14851666 0.18031986]
./img/128/orange_peel/00533.png,533,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00533.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22952021 0.14479307 0.14235136 0.15132462 0.14888292 0.18312782]
./img/128/orange_peel/00534.png,534,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00534.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23885972 0.13874985 0.140398   0.14601392 0.14766207 0.18831644]
./img/128/orange_peel/00535.png,535,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00535.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.26809913 0.13740691 0.13288976 0.14436577 0.13984861 0.17738982]
./img/128/orange_peel/00536.png,536,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00536.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25369308 0.13844463 0.13704065 0.14448785 0.14308387 0.18324991]
./img/128/orange_peel/00537.png,537,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00537.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24960322 0.13813942 0.13661336 0.14729581 0.14576975 0.18257844]
./img/128/orange_peel/00538.png,538,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00538.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24203394 0.14345013 0.13942132 0.1535832  0.14955439 0.17195703]
./img/128/orange_peel/00539.png,539,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00539.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23196191 0.14113051 0.14015383 0.15309486 0.15211818 0.18154072]
./img/128/orange_peel/00540.png,540,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00540.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23611281 0.14351117 0.1386888  0.14485411 0.1399707  0.19686241]
./img/128/orange_peel/00541.png,541,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00541.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22427054 0.1474179  0.14723477 0.14937126 0.14918813 0.1825174 ]
./img/128/orange_peel/00542.png,542,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00542.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22958125 0.14772311 0.14253449 0.15547552 0.15034794 0.17433769]
./img/128/orange_peel/00543.png,543,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00543.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23281651 0.14235136 0.14491515 0.146136   0.14863875 0.18514223]
./img/128/orange_peel/00544.png,544,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00544.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2424002  0.14308387 0.14778415 0.14692956 0.15162984 0.16817238]
./img/128/orange_peel/00545.png,545,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00545.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24868758 0.14045904 0.1391161  0.15022586 0.14882188 0.17268954]
./img/128/orange_peel/00546.png,546,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00546.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2386766  0.14180198 0.1408253  0.14851666 0.14747894 0.18270052]
./img/128/orange_peel/00547.png,547,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00547.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23361006 0.15150775 0.14711268 0.15291173 0.14857771 0.16628006]
./img/128/orange_peel/00548.png,548,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00548.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21755585 0.15187401 0.14747894 0.15480405 0.15040899 0.17787816]
./img/128/orange_peel/00549.png,549,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00549.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23507508 0.14589183 0.14125259 0.15047003 0.14583079 0.18147967]
./img/128/orange_peel/00550.png,550,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00550.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23599072 0.1428397  0.14338909 0.15132462 0.15193505 0.17452082]
./img/128/orange_peel/00551.png,551,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00551.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22512514 0.15065316 0.14833354 0.1502869  0.14796728 0.17763399]
./img/128/orange_peel/00552.png,552,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00552.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23110731 0.14436577 0.14357221 0.1498596  0.14906605 0.18202906]
./img/128/orange_peel/00553.png,553,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00553.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24282749 0.14216823 0.14399951 0.14949335 0.15132462 0.17018679]
./img/128/orange_peel/00554.png,554,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00554.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24642901 0.14186302 0.13881089 0.1511415  0.14815041 0.17360518]
./img/128/orange_peel/00555.png,555,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00555.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23513613 0.14149676 0.14143572 0.1502869  0.15022586 0.18141863]
./img/128/orange_peel/00556.png,556,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00556.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23733366 0.14644122 0.14638017 0.1494323  0.14937126 0.17104139]
./img/128/orange_peel/00557.png,557,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00557.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2279331  0.1527286  0.14540349 0.15095837 0.14363326 0.17934318]
./img/128/orange_peel/00558.png,558,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00558.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23342693 0.14247345 0.14119155 0.14961543 0.14827249 0.18502014]
./img/128/orange_peel/00559.png,559,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00559.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24703943 0.13832255 0.13759004 0.14772311 0.14705164 0.18227323]
./img/128/orange_peel/00560.png,560,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00560.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24020266 0.13960444 0.14204615 0.14174094 0.14424368 0.19216213]
./img/128/orange_peel/00561.png,561,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00561.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24178977 0.13948236 0.14027591 0.14497619 0.14576975 0.18770602]
./img/128/orange_peel/00562.png,562,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00562.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25222806 0.14064217 0.13771212 0.14888292 0.14595288 0.17458186]
./img/128/orange_peel/00563.png,563,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00563.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25308265 0.13789525 0.1353925  0.1478452  0.14528141 0.18050299]
./img/128/orange_peel/00564.png,564,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00564.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23995849 0.13972653 0.14332804 0.14607496 0.14961543 0.18129654]
./img/128/orange_peel/00565.png,565,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00565.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25265535 0.14064217 0.14302283 0.14735686 0.14973752 0.16658528]
./img/128/orange_peel/00566.png,566,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00566.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.23989745 0.14271762 0.14576975 0.14515932 0.14821145 0.17824441]
./img/128/orange_peel/00567.png,567,"(128, 128)",orange_peel,./emb/128/hilbert\orange_peel\00567.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24337688 0.14296179 0.14088634 0.14753998 0.14546453 0.17977048]
./img/128/sandpaper/00568.png,568,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00568.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.31290441 0.11720181 0.11988768 0.13288976 0.13551459 0.18160176]
./img/128/sandpaper/00569.png,569,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00569.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.31314858 0.1156147  0.11384446 0.13069222 0.12892199 0.19777805]
./img/128/sandpaper/00570.png,570,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00570.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.29074594 0.1147601  0.11671347 0.12806739 0.12995971 0.21975339]
./img/128/sandpaper/00571.png,571,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00571.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.27402027 0.12416066 0.12696862 0.13197412 0.13478208 0.20809425]
./img/128/sandpaper/00572.png,572,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00572.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25900378 0.12867782 0.12715175 0.13801734 0.13649127 0.21065804]
./img/128/sandpaper/00573.png,573,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00573.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25595165 0.12959346 0.13093639 0.1292272  0.13063118 0.22366011]
./img/128/sandpaper/00574.png,574,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00574.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.30905872 0.11567574 0.11866683 0.1296545  0.13258454 0.19435966]
./img/128/sandpaper/00575.png,575,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00575.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.3071664  0.11585887 0.11787328 0.13288976 0.13484312 0.19136858]
./img/128/sandpaper/00576.png,576,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00576.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.28683921 0.11878891 0.11579783 0.13014284 0.12709071 0.2213405 ]
./img/128/sandpaper/00577.png,577,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00577.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25650104 0.13099744 0.13374435 0.13392748 0.1366744  0.20815529]
./img/128/sandpaper/00578.png,578,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00578.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2494201  0.13459895 0.1362471  0.1366744  0.13826151 0.20479795]
./img/128/sandpaper/00579.png,579,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00579.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24423147 0.13087535 0.13282871 0.13716274 0.13905506 0.21584666]
./img/128/sandpaper/00580.png,580,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00580.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22176779 0.14735686 0.1469906  0.14558662 0.14515932 0.19313881]
./img/128/sandpaper/00581.png,581,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00581.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21627396 0.14808937 0.14460994 0.14766207 0.14424368 0.19912099]
./img/128/sandpaper/00582.png,582,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00582.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21193993 0.14515932 0.14558662 0.14790624 0.14833354 0.20107435]
./img/128/sandpaper/00583.png,583,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00583.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.25198388 0.13374435 0.13429374 0.14192406 0.14253449 0.19551947]
./img/128/sandpaper/00584.png,584,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00584.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.24356    0.13734587 0.1366744  0.13966549 0.13905506 0.20369918]
./img/128/sandpaper/00585.png,585,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00585.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.2353803  0.13765108 0.13789525 0.14070321 0.14100842 0.20736174]
./img/128/sandpaper/00586.png,586,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00586.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22085215 0.14522036 0.14595288 0.14961543 0.15040899 0.18795019]
./img/128/sandpaper/00587.png,587,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00587.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21981443 0.1465633  0.14399951 0.15419363 0.15162984 0.18379929]
./img/128/sandpaper/00588.png,588,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00588.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.210597   0.14638017 0.14906605 0.1478452  0.15047003 0.19564156]
./img/128/sandpaper/00589.png,589,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00589.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.219204   0.1478452  0.14552558 0.15217922 0.14992064 0.18532536]
./img/128/sandpaper/00590.png,590,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00590.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21700647 0.14650226 0.14503724 0.14918813 0.14772311 0.19454279]
./img/128/sandpaper/00591.png,591,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00591.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21541936 0.14808937 0.14576975 0.14644122 0.14406055 0.20021975]
./img/128/sandpaper/00592.png,592,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00592.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21914296 0.14668539 0.14497619 0.15211818 0.15034794 0.18672934]
./img/128/sandpaper/00593.png,593,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00593.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22274448 0.14845562 0.14772311 0.14753998 0.14674643 0.18679038]
./img/128/sandpaper/00594.png,594,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00594.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.213466   0.14515932 0.14711268 0.14705164 0.14900501 0.19820535]
./img/128/sandpaper/00595.png,595,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00595.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21004761 0.15065316 0.14821145 0.15498718 0.15254548 0.18355512]
./img/128/sandpaper/00596.png,596,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00596.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20949823 0.15394946 0.15175192 0.15217922 0.15004273 0.18257844]
./img/128/sandpaper/00597.png,597,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00597.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20479795 0.15132462 0.15138567 0.15022586 0.1502869  0.191979  ]
./img/128/sandpaper/00598.png,598,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00598.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21480894 0.14955439 0.14747894 0.15394946 0.15187401 0.18233427]
./img/128/sandpaper/00599.png,599,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00599.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20638506 0.15059211 0.15199609 0.15205714 0.15346112 0.18550848]
./img/128/sandpaper/00600.png,600,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00600.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20504212 0.15047003 0.14894396 0.15529239 0.15382737 0.18642412]
./img/128/sandpaper/00601.png,601,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00601.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21395434 0.15254548 0.15065316 0.15144671 0.14955439 0.18184593]
./img/128/sandpaper/00602.png,602,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00602.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.22347699 0.14534245 0.1469906  0.15340007 0.15510927 0.17568063]
./img/128/sandpaper/00603.png,603,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00603.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20595776 0.15108045 0.15291173 0.14869979 0.15053107 0.19081919]
./img/128/sandpaper/00604.png,604,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00604.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21322183 0.15266756 0.15083628 0.15425467 0.15248443 0.17653522]
./img/128/sandpaper/00605.png,605,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00605.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20534733 0.15004273 0.1527286  0.15779514 0.16048102 0.17360518]
./img/128/sandpaper/00606.png,606,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00606.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.1932609  0.15694054 0.15718471 0.15474301 0.15498718 0.18288365]
./img/128/sandpaper/00607.png,607,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00607.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21309974 0.15236235 0.15181297 0.15626908 0.15571969 0.17073617]
./img/128/sandpaper/00608.png,608,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00608.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20650714 0.15126358 0.15352216 0.15126358 0.1535832  0.18386033]
./img/128/sandpaper/00609.png,609,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00609.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20131852 0.15217922 0.15175192 0.15510927 0.15462093 0.18502014]
./img/128/sandpaper/00610.png,610,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00610.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.20925406 0.1531559  0.15370529 0.15150775 0.15205714 0.18031986]
./img/128/sandpaper/00611.png,611,"(128, 128)",sandpaper,./emb/128/hilbert\sandpaper\00611.npy,hilbert,3,1,012 021 102 120 201 210 ,[0.21371017 0.15175192 0.15260652 0.15211818 0.15303382 0.17677939]
